"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|RS","08.06.2020 08:00 - 08.06.2020 09:00 (CET/CEST)","8","2298","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","872","163","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 09:00 - 08.06.2020 10:00 (CET/CEST)","8","2251","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","990","161","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 10:00 - 08.06.2020 11:00 (CET/CEST)","8","2197","n/e","2","n/e","n/e","n/e","n/e","n/e","196","","884","160","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 11:00 - 08.06.2020 12:00 (CET/CEST)","8","2237","n/e","2","n/e","n/e","n/e","n/e","n/e","206","","878","160","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 12:00 - 08.06.2020 13:00 (CET/CEST)","8","2286","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","830","163","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 13:00 - 08.06.2020 14:00 (CET/CEST)","8","2294","n/e","2","n/e","n/e","n/e","n/e","n/e","206","","812","160","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 14:00 - 08.06.2020 15:00 (CET/CEST)","8","2262","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","803","161","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 15:00 - 08.06.2020 16:00 (CET/CEST)","8","2300","n/e","2","n/e","n/e","n/e","n/e","n/e","206","","673","160","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 16:00 - 08.06.2020 17:00 (CET/CEST)","8","2401","n/e","2","n/e","n/e","n/e","n/e","n/e","2","","614","161","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 17:00 - 08.06.2020 18:00 (CET/CEST)","8","2385","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","662","159","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 18:00 - 08.06.2020 19:00 (CET/CEST)","8","2287","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","821","158","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 19:00 - 08.06.2020 20:00 (CET/CEST)","8","2240","n/e","2","n/e","n/e","n/e","n/e","n/e","212","","748","158","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 20:00 - 08.06.2020 21:00 (CET/CEST)","8","2257","n/e","2","n/e","n/e","n/e","n/e","n/e","213","","761","157","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 21:00 - 08.06.2020 22:00 (CET/CEST)","8","2240","n/e","2","n/e","n/e","n/e","n/e","n/e","214","","867","157","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 22:00 - 08.06.2020 23:00 (CET/CEST)","8","2279","n/e","2","n/e","n/e","n/e","n/e","n/e","155","","793","157","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","08.06.2020 23:00 - 09.06.2020 00:00 (CET/CEST)","8","2231","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","925","100","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 00:00 - 09.06.2020 01:00 (CET/CEST)","8","2188","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","778","46","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 01:00 - 09.06.2020 02:00 (CET/CEST)","8","2220","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","507","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 02:00 - 09.06.2020 03:00 (CET/CEST)","8","2250","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","357","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 03:00 - 09.06.2020 04:00 (CET/CEST)","8","2275","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","440","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 04:00 - 09.06.2020 05:00 (CET/CEST)","8","2264","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","437","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 05:00 - 09.06.2020 06:00 (CET/CEST)","8","2233","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","405","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 06:00 - 09.06.2020 07:00 (CET/CEST)","8","2237","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","499","83","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 07:00 - 09.06.2020 08:00 (CET/CEST)","8","2193","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","782","166","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 08:00 - 09.06.2020 09:00 (CET/CEST)","8","2202","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1026","165","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 09:00 - 09.06.2020 10:00 (CET/CEST)","8","2119","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1156","167","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 10:00 - 09.06.2020 11:00 (CET/CEST)","8","2059","n/e","2","n/e","n/e","n/e","n/e","n/e","18","","1226","157","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 11:00 - 09.06.2020 12:00 (CET/CEST)","8","1994","n/e","2","n/e","n/e","n/e","n/e","n/e","207","","1164","157","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 12:00 - 09.06.2020 13:00 (CET/CEST)","8","1955","n/e","2","n/e","n/e","n/e","n/e","n/e","252","","1169","158","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 13:00 - 09.06.2020 14:00 (CET/CEST)","8","2032","n/e","2","n/e","n/e","n/e","n/e","n/e","253","","1084","158","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 14:00 - 09.06.2020 15:00 (CET/CEST)","8","2105","n/e","2","n/e","n/e","n/e","n/e","n/e","253","","924","159","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 15:00 - 09.06.2020 16:00 (CET/CEST)","8","2191","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","802","158","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 16:00 - 09.06.2020 17:00 (CET/CEST)","8","2238","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","717","157","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 17:00 - 09.06.2020 18:00 (CET/CEST)","8","2287","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","642","164","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 18:00 - 09.06.2020 19:00 (CET/CEST)","8","2233","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","636","161","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 19:00 - 09.06.2020 20:00 (CET/CEST)","8","2171","n/e","2","n/e","n/e","n/e","n/e","n/e","204","","834","83","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 20:00 - 09.06.2020 21:00 (CET/CEST)","8","2184","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","1028","156","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 21:00 - 09.06.2020 22:00 (CET/CEST)","8","2168","n/e","2","n/e","n/e","n/e","n/e","n/e","205","","1099","156","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 22:00 - 09.06.2020 23:00 (CET/CEST)","8","2069","n/e","2","n/e","n/e","n/e","n/e","n/e","200","","1063","154","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","09.06.2020 23:00 - 10.06.2020 00:00 (CET/CEST)","8","2097","n/e","2","n/e","n/e","n/e","n/e","n/e","67","","966","155","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 00:00 - 10.06.2020 01:00 (CET/CEST)","8","2133","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","710","154","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 01:00 - 10.06.2020 02:00 (CET/CEST)","8","2173","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","492","90","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 02:00 - 10.06.2020 03:00 (CET/CEST)","8","2141","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","450","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 03:00 - 10.06.2020 04:00 (CET/CEST)","8","2172","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","572","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 04:00 - 10.06.2020 05:00 (CET/CEST)","8","2172","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","554","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 05:00 - 10.06.2020 06:00 (CET/CEST)","8","2224","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","576","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 06:00 - 10.06.2020 07:00 (CET/CEST)","8","2276","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","612","6","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 07:00 - 10.06.2020 08:00 (CET/CEST)","8","2299","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","896","85","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 08:00 - 10.06.2020 09:00 (CET/CEST)","8","2306","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1101","102","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 09:00 - 10.06.2020 10:00 (CET/CEST)","8","2354","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1089","113","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 10:00 - 10.06.2020 11:00 (CET/CEST)","8","2335","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1136","105","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 11:00 - 10.06.2020 12:00 (CET/CEST)","8","2400","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1040","176","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 12:00 - 10.06.2020 13:00 (CET/CEST)","8","2424","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1007","191","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 13:00 - 10.06.2020 14:00 (CET/CEST)","8","2353","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1101","189","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 14:00 - 10.06.2020 15:00 (CET/CEST)","8","2391","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","984","184","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 15:00 - 10.06.2020 16:00 (CET/CEST)","8","2415","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","965","104","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 16:00 - 10.06.2020 17:00 (CET/CEST)","8","2352","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","996","85","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 17:00 - 10.06.2020 18:00 (CET/CEST)","8","2232","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","944","85","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 18:00 - 10.06.2020 19:00 (CET/CEST)","8","2188","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","962","57","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 19:00 - 10.06.2020 20:00 (CET/CEST)","8","2200","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1194","57","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 20:00 - 10.06.2020 21:00 (CET/CEST)","8","2029","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1363","73","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 21:00 - 10.06.2020 22:00 (CET/CEST)","8","2049","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1491","100","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 22:00 - 10.06.2020 23:00 (CET/CEST)","8","2036","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1409","119","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","10.06.2020 23:00 - 11.06.2020 00:00 (CET/CEST)","8","1957","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1279","124","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 00:00 - 11.06.2020 01:00 (CET/CEST)","8","2179","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","974","119","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 01:00 - 11.06.2020 02:00 (CET/CEST)","8","1971","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","677","113","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 02:00 - 11.06.2020 03:00 (CET/CEST)","8","1965","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","463","99","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 03:00 - 11.06.2020 04:00 (CET/CEST)","8","2007","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","346","47","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 04:00 - 11.06.2020 05:00 (CET/CEST)","8","1968","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","376","38","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 05:00 - 11.06.2020 06:00 (CET/CEST)","8","1845","n/e","2","n/e","n/e","n/e","n/e","n/e","29","","497","116","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 06:00 - 11.06.2020 07:00 (CET/CEST)","8","1838","n/e","2","n/e","n/e","n/e","n/e","n/e","225","","570","186","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 07:00 - 11.06.2020 08:00 (CET/CEST)","8","1877","n/e","2","n/e","n/e","n/e","n/e","n/e","294","","861","181","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 08:00 - 11.06.2020 09:00 (CET/CEST)","8","1898","n/e","2","n/e","n/e","n/e","n/e","n/e","294","","1032","217","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 09:00 - 11.06.2020 10:00 (CET/CEST)","8","1867","n/e","2","n/e","n/e","n/e","n/e","n/e","293","","1069","259","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 10:00 - 11.06.2020 11:00 (CET/CEST)","8","1787","n/e","2","n/e","n/e","n/e","n/e","n/e","294","","1188","257","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 11:00 - 11.06.2020 12:00 (CET/CEST)","8","1752","n/e","2","n/e","n/e","n/e","n/e","n/e","294","","1262","257","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 12:00 - 11.06.2020 13:00 (CET/CEST)","8","1741","n/e","2","n/e","n/e","n/e","n/e","n/e","294","","1293","261","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 13:00 - 11.06.2020 14:00 (CET/CEST)","8","1784","n/e","2","n/e","n/e","n/e","n/e","n/e","293","","1235","260","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 14:00 - 11.06.2020 15:00 (CET/CEST)","8","1816","n/e","2","n/e","n/e","n/e","n/e","n/e","293","","1109","260","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 15:00 - 11.06.2020 16:00 (CET/CEST)","8","1815","n/e","2","n/e","n/e","n/e","n/e","n/e","241","","943","254","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 16:00 - 11.06.2020 17:00 (CET/CEST)","8","1789","n/e","2","n/e","n/e","n/e","n/e","n/e","201","","945","259","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 17:00 - 11.06.2020 18:00 (CET/CEST)","8","1744","n/e","2","n/e","n/e","n/e","n/e","n/e","293","","912","259","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 18:00 - 11.06.2020 19:00 (CET/CEST)","8","1810","n/e","2","n/e","n/e","n/e","n/e","n/e","293","","923","256","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 19:00 - 11.06.2020 20:00 (CET/CEST)","8","1964","n/e","2","n/e","n/e","n/e","n/e","n/e","266","","910","261","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 20:00 - 11.06.2020 21:00 (CET/CEST)","8","2013","n/e","2","n/e","n/e","n/e","n/e","n/e","297","","1048","255","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 21:00 - 11.06.2020 22:00 (CET/CEST)","8","2000","n/e","2","n/e","n/e","n/e","n/e","n/e","282","","1137","256","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 22:00 - 11.06.2020 23:00 (CET/CEST)","8","1885","n/e","2","n/e","n/e","n/e","n/e","n/e","281","","1009","255","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.06.2020 23:00 - 12.06.2020 00:00 (CET/CEST)","8","1911","n/e","2","n/e","n/e","n/e","n/e","n/e","293","","729","249","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 00:00 - 12.06.2020 01:00 (CET/CEST)","8","1898","n/e","2","n/e","n/e","n/e","n/e","n/e","288","","568","167","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 01:00 - 12.06.2020 02:00 (CET/CEST)","8","1879","n/e","2","n/e","n/e","n/e","n/e","n/e","87","","483","164","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 02:00 - 12.06.2020 03:00 (CET/CEST)","8","1814","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","461","131","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 03:00 - 12.06.2020 04:00 (CET/CEST)","8","1887","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","451","3","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 04:00 - 12.06.2020 05:00 (CET/CEST)","8","2007","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","329","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 05:00 - 12.06.2020 06:00 (CET/CEST)","8","1966","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","404","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 06:00 - 12.06.2020 07:00 (CET/CEST)","8","2005","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","603","104","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 07:00 - 12.06.2020 08:00 (CET/CEST)","8","1961","n/e","2","n/e","n/e","n/e","n/e","n/e","156","","864","177","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 08:00 - 12.06.2020 09:00 (CET/CEST)","8","1945","n/e","2","n/e","n/e","n/e","n/e","n/e","297","","956","235","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 09:00 - 12.06.2020 10:00 (CET/CEST)","8","1963","n/e","2","n/e","n/e","n/e","n/e","n/e","298","","959","262","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 10:00 - 12.06.2020 11:00 (CET/CEST)","8","2018","n/e","2","n/e","n/e","n/e","n/e","n/e","233","","968","262","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 11:00 - 12.06.2020 12:00 (CET/CEST)","8","2061","n/e","2","n/e","n/e","n/e","n/e","n/e","202","","994","264","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 12:00 - 12.06.2020 13:00 (CET/CEST)","8","2038","n/e","2","n/e","n/e","n/e","n/e","n/e","201","","1021","262","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 13:00 - 12.06.2020 14:00 (CET/CEST)","8","2027","n/e","2","n/e","n/e","n/e","n/e","n/e","201","","1010","262","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 14:00 - 12.06.2020 15:00 (CET/CEST)","8","2061","n/e","2","n/e","n/e","n/e","n/e","n/e","200","","871","260","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 15:00 - 12.06.2020 16:00 (CET/CEST)","8","2082","n/e","2","n/e","n/e","n/e","n/e","n/e","200","","765","254","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 16:00 - 12.06.2020 17:00 (CET/CEST)","8","2088","n/e","2","n/e","n/e","n/e","n/e","n/e","201","","777","182","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 17:00 - 12.06.2020 18:00 (CET/CEST)","8","2103","n/e","2","n/e","n/e","n/e","n/e","n/e","201","","757","181","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 18:00 - 12.06.2020 19:00 (CET/CEST)","8","2084","n/e","2","n/e","n/e","n/e","n/e","n/e","201","","790","182","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 19:00 - 12.06.2020 20:00 (CET/CEST)","8","2075","n/e","2","n/e","n/e","n/e","n/e","n/e","199","","860","182","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 20:00 - 12.06.2020 21:00 (CET/CEST)","8","2023","n/e","2","n/e","n/e","n/e","n/e","n/e","201","","1069","180","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 21:00 - 12.06.2020 22:00 (CET/CEST)","8","1978","n/e","2","n/e","n/e","n/e","n/e","n/e","200","","1229","181","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 22:00 - 12.06.2020 23:00 (CET/CEST)","8","1942","n/e","2","n/e","n/e","n/e","n/e","n/e","148","","1159","179","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.06.2020 23:00 - 13.06.2020 00:00 (CET/CEST)","8","1945","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1126","154","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.06.2020 00:00 - 13.06.2020 01:00 (CET/CEST)","8","1907","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","958","54","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.06.2020 01:00 - 13.06.2020 02:00 (CET/CEST)","8","1903","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","718","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.06.2020 02:00 - 13.06.2020 03:00 (CET/CEST)","8","1914","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","509","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.06.2020 03:00 - 13.06.2020 04:00 (CET/CEST)","8","1965","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","375","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.06.2020 04:00 - 13.06.2020 05:00 (CET/CEST)","8","1985","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","516","0","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.06.2020 05:00 - 13.06.2020 06:00 (CET/CEST)","8","1926","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","550","8","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.06.2020 06:00 - 13.06.2020 07:00 (CET/CEST)","8","1883","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","510","67","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.06.2020 07:00 - 13.06.2020 08:00 (CET/CEST)","8","1937","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","718","174","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.06.2020 08:00 - 13.06.2020 09:00 (CET/CEST)","8","1982","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","969","181","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.06.2020 09:00 - 13.06.2020 10:00 (CET/CEST)","8","2035","n/e","2","n/e","n/e","n/e","n/e","n/e","0","","1067","186","n/e","n/e","9","n/e","n/e","n/e","n/e","n/e"
