"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|RS","11.11.2021 05:00 - 11.11.2021 06:00 (CET/CEST)","27","2449","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","503","0","n/e","n/e","182","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 06:00 - 11.11.2021 07:00 (CET/CEST)","27","2517","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","792","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 07:00 - 11.11.2021 08:00 (CET/CEST)","27","2540","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","974","0","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 08:00 - 11.11.2021 09:00 (CET/CEST)","27","2530","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1190","0","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 09:00 - 11.11.2021 10:00 (CET/CEST)","27","2508","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1305","0","n/e","n/e","210","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 10:00 - 11.11.2021 11:00 (CET/CEST)","27","2481","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1259","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 11:00 - 11.11.2021 12:00 (CET/CEST)","27","2458","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1283","0","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 12:00 - 11.11.2021 13:00 (CET/CEST)","27","2389","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1319","0","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 13:00 - 11.11.2021 14:00 (CET/CEST)","27","2383","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1258","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 14:00 - 11.11.2021 15:00 (CET/CEST)","27","2400","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1022","0","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 15:00 - 11.11.2021 16:00 (CET/CEST)","27","2391","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","996","0","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 16:00 - 11.11.2021 17:00 (CET/CEST)","27","2409","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1326","0","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 17:00 - 11.11.2021 18:00 (CET/CEST)","27","2396","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1500","0","n/e","n/e","198","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 18:00 - 11.11.2021 19:00 (CET/CEST)","27","2482","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1413","0","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 19:00 - 11.11.2021 20:00 (CET/CEST)","27","2447","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1344","0","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 20:00 - 11.11.2021 21:00 (CET/CEST)","27","2441","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1235","18","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 21:00 - 11.11.2021 22:00 (CET/CEST)","27","2492","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","979","4","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 22:00 - 11.11.2021 23:00 (CET/CEST)","27","2587","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","969","0","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","11.11.2021 23:00 - 12.11.2021 00:00 (CET/CEST)","27","2580","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","847","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 00:00 - 12.11.2021 01:00 (CET/CEST)","27","2624","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","511","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 01:00 - 12.11.2021 02:00 (CET/CEST)","27","2557","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","535","0","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 02:00 - 12.11.2021 03:00 (CET/CEST)","27","2557","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","387","0","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 03:00 - 12.11.2021 04:00 (CET/CEST)","27","2540","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","402","0","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 04:00 - 12.11.2021 05:00 (CET/CEST)","27","2592","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","455","0","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 05:00 - 12.11.2021 06:00 (CET/CEST)","27","2579","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","544","0","n/e","n/e","189","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 06:00 - 12.11.2021 07:00 (CET/CEST)","27","2516","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","573","24","n/e","n/e","192","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 07:00 - 12.11.2021 08:00 (CET/CEST)","27","2445","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1263","93","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 08:00 - 12.11.2021 09:00 (CET/CEST)","27","2495","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1300","192","n/e","n/e","195","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 09:00 - 12.11.2021 10:00 (CET/CEST)","27","2521","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1362","213","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 10:00 - 12.11.2021 11:00 (CET/CEST)","27","2495","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1359","217","n/e","n/e","191","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 11:00 - 12.11.2021 12:00 (CET/CEST)","27","2444","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1318","216","n/e","n/e","198","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 12:00 - 12.11.2021 13:00 (CET/CEST)","27","2490","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1222","216","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 13:00 - 12.11.2021 14:00 (CET/CEST)","27","2473","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1188","214","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 14:00 - 12.11.2021 15:00 (CET/CEST)","27","2420","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1258","214","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 15:00 - 12.11.2021 16:00 (CET/CEST)","27","2376","n/e","1","n/e","n/e","n/e","n/e","n/e","63","","1263","213","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 16:00 - 12.11.2021 17:00 (CET/CEST)","27","2350","n/e","1","n/e","n/e","n/e","n/e","n/e","292","","1341","216","n/e","n/e","198","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 17:00 - 12.11.2021 18:00 (CET/CEST)","27","2377","n/e","1","n/e","n/e","n/e","n/e","n/e","400","","1351","212","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 18:00 - 12.11.2021 19:00 (CET/CEST)","27","2380","n/e","1","n/e","n/e","n/e","n/e","n/e","493","","1193","215","n/e","n/e","195","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 19:00 - 12.11.2021 20:00 (CET/CEST)","27","2365","n/e","1","n/e","n/e","n/e","n/e","n/e","495","","1191","212","n/e","n/e","198","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 20:00 - 12.11.2021 21:00 (CET/CEST)","27","2339","n/e","1","n/e","n/e","n/e","n/e","n/e","440","","1123","216","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 21:00 - 12.11.2021 22:00 (CET/CEST)","27","2322","n/e","1","n/e","n/e","n/e","n/e","n/e","406","","730","213","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 22:00 - 12.11.2021 23:00 (CET/CEST)","27","2382","n/e","1","n/e","n/e","n/e","n/e","n/e","218","","627","208","n/e","n/e","190","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","12.11.2021 23:00 - 13.11.2021 00:00 (CET/CEST)","27","2368","n/e","1","n/e","n/e","n/e","n/e","n/e","201","","561","189","n/e","n/e","195","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 00:00 - 13.11.2021 01:00 (CET/CEST)","27","2418","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","505","96","n/e","n/e","195","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 01:00 - 13.11.2021 02:00 (CET/CEST)","27","2458","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","465","0","n/e","n/e","195","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 02:00 - 13.11.2021 03:00 (CET/CEST)","27","2476","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","438","0","n/e","n/e","192","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 03:00 - 13.11.2021 04:00 (CET/CEST)","27","2478","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","443","0","n/e","n/e","192","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 04:00 - 13.11.2021 05:00 (CET/CEST)","27","2412","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","536","0","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 05:00 - 13.11.2021 06:00 (CET/CEST)","27","2424","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","576","0","n/e","n/e","190","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 06:00 - 13.11.2021 07:00 (CET/CEST)","27","2420","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","780","0","n/e","n/e","188","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 07:00 - 13.11.2021 08:00 (CET/CEST)","27","2400","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1124","0","n/e","n/e","189","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 08:00 - 13.11.2021 09:00 (CET/CEST)","27","2360","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1437","17","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 09:00 - 13.11.2021 10:00 (CET/CEST)","27","2346","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1417","201","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 10:00 - 13.11.2021 11:00 (CET/CEST)","27","2380","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1234","220","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 11:00 - 13.11.2021 12:00 (CET/CEST)","27","2392","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1147","222","n/e","n/e","198","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 12:00 - 13.11.2021 13:00 (CET/CEST)","27","2401","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1095","224","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 13:00 - 13.11.2021 14:00 (CET/CEST)","27","2383","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1011","224","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 14:00 - 13.11.2021 15:00 (CET/CEST)","27","2392","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","919","224","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 15:00 - 13.11.2021 16:00 (CET/CEST)","27","2409","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","902","225","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 16:00 - 13.11.2021 17:00 (CET/CEST)","27","2458","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1093","225","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 17:00 - 13.11.2021 18:00 (CET/CEST)","27","2461","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1282","226","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 18:00 - 13.11.2021 19:00 (CET/CEST)","27","2452","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1250","222","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 19:00 - 13.11.2021 20:00 (CET/CEST)","27","2495","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1034","221","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 20:00 - 13.11.2021 21:00 (CET/CEST)","27","2480","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","866","218","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 21:00 - 13.11.2021 22:00 (CET/CEST)","27","2460","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","664","218","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 22:00 - 13.11.2021 23:00 (CET/CEST)","27","2245","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","768","215","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","13.11.2021 23:00 - 14.11.2021 00:00 (CET/CEST)","27","2173","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","807","190","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 00:00 - 14.11.2021 01:00 (CET/CEST)","27","2162","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","444","0","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 01:00 - 14.11.2021 02:00 (CET/CEST)","27","2179","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","542","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 02:00 - 14.11.2021 03:00 (CET/CEST)","27","2177","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","406","0","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 03:00 - 14.11.2021 04:00 (CET/CEST)","27","2284","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","320","0","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 04:00 - 14.11.2021 05:00 (CET/CEST)","27","2321","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","551","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 05:00 - 14.11.2021 06:00 (CET/CEST)","27","2218","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","592","0","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 06:00 - 14.11.2021 07:00 (CET/CEST)","27","2209","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","508","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 07:00 - 14.11.2021 08:00 (CET/CEST)","27","2224","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","551","15","n/e","n/e","210","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 08:00 - 14.11.2021 09:00 (CET/CEST)","27","2242","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","753","120","n/e","n/e","212","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 09:00 - 14.11.2021 10:00 (CET/CEST)","27","2354","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","717","217","n/e","n/e","211","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 10:00 - 14.11.2021 11:00 (CET/CEST)","27","2368","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","766","213","n/e","n/e","211","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 11:00 - 14.11.2021 12:00 (CET/CEST)","27","2383","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","890","119","n/e","n/e","210","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 12:00 - 14.11.2021 13:00 (CET/CEST)","27","2222","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1008","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 13:00 - 14.11.2021 14:00 (CET/CEST)","27","2261","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","987","0","n/e","n/e","209","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 14:00 - 14.11.2021 15:00 (CET/CEST)","27","2256","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","973","0","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 15:00 - 14.11.2021 16:00 (CET/CEST)","27","2214","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","992","0","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 16:00 - 14.11.2021 17:00 (CET/CEST)","27","2191","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1300","87","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 17:00 - 14.11.2021 18:00 (CET/CEST)","27","2076","n/e","1","n/e","n/e","n/e","n/e","n/e","144","","1368","196","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 18:00 - 14.11.2021 19:00 (CET/CEST)","27","2071","n/e","1","n/e","n/e","n/e","n/e","n/e","221","","1237","219","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 19:00 - 14.11.2021 20:00 (CET/CEST)","27","2145","n/e","1","n/e","n/e","n/e","n/e","n/e","202","","1151","219","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 20:00 - 14.11.2021 21:00 (CET/CEST)","27","2155","n/e","1","n/e","n/e","n/e","n/e","n/e","137","","1174","218","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 21:00 - 14.11.2021 22:00 (CET/CEST)","27","2082","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","1240","217","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 22:00 - 14.11.2021 23:00 (CET/CEST)","27","2107","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","689","216","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","14.11.2021 23:00 - 15.11.2021 00:00 (CET/CEST)","27","2207","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","476","214","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 00:00 - 15.11.2021 01:00 (CET/CEST)","27","2255","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","467","0","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 01:00 - 15.11.2021 02:00 (CET/CEST)","27","2290","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","555","0","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 02:00 - 15.11.2021 03:00 (CET/CEST)","27","2295","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","416","0","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 03:00 - 15.11.2021 04:00 (CET/CEST)","27","2346","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","439","0","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 04:00 - 15.11.2021 05:00 (CET/CEST)","27","2344","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","436","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 05:00 - 15.11.2021 06:00 (CET/CEST)","27","2344","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","385","0","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 06:00 - 15.11.2021 07:00 (CET/CEST)","27","2456","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","918","178","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 07:00 - 15.11.2021 08:00 (CET/CEST)","27","2508","n/e","1","n/e","n/e","n/e","n/e","n/e","85","","1268","220","n/e","n/e","191","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 08:00 - 15.11.2021 09:00 (CET/CEST)","27","2561","n/e","1","n/e","n/e","n/e","n/e","n/e","293","","1234","221","n/e","n/e","187","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 09:00 - 15.11.2021 10:00 (CET/CEST)","27","2563","n/e","1","n/e","n/e","n/e","n/e","n/e","294","","1319","221","n/e","n/e","189","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 10:00 - 15.11.2021 11:00 (CET/CEST)","27","2564","n/e","1","n/e","n/e","n/e","n/e","n/e","294","","1205","223","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 11:00 - 15.11.2021 12:00 (CET/CEST)","27","2438","n/e","1","n/e","n/e","n/e","n/e","n/e","331","","1165","221","n/e","n/e","191","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 12:00 - 15.11.2021 13:00 (CET/CEST)","27","2318","n/e","1","n/e","n/e","n/e","n/e","n/e","566","","915","221","n/e","n/e","188","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 13:00 - 15.11.2021 14:00 (CET/CEST)","27","2353","n/e","1","n/e","n/e","n/e","n/e","n/e","527","","761","219","n/e","n/e","187","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 14:00 - 15.11.2021 15:00 (CET/CEST)","27","2320","n/e","1","n/e","n/e","n/e","n/e","n/e","491","","736","220","n/e","n/e","183","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 15:00 - 15.11.2021 16:00 (CET/CEST)","27","2384","n/e","1","n/e","n/e","n/e","n/e","n/e","490","","782","219","n/e","n/e","182","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 16:00 - 15.11.2021 17:00 (CET/CEST)","27","2395","n/e","1","n/e","n/e","n/e","n/e","n/e","246","","1203","220","n/e","n/e","190","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 17:00 - 15.11.2021 18:00 (CET/CEST)","27","2350","n/e","1","n/e","n/e","n/e","n/e","n/e","292","","1420","219","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 18:00 - 15.11.2021 19:00 (CET/CEST)","27","2372","n/e","1","n/e","n/e","n/e","n/e","n/e","294","","1341","221","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 19:00 - 15.11.2021 20:00 (CET/CEST)","27","2385","n/e","1","n/e","n/e","n/e","n/e","n/e","412","","1105","221","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 20:00 - 15.11.2021 21:00 (CET/CEST)","27","2411","n/e","1","n/e","n/e","n/e","n/e","n/e","342","","984","220","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 21:00 - 15.11.2021 22:00 (CET/CEST)","27","2550","n/e","1","n/e","n/e","n/e","n/e","n/e","252","","842","222","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 22:00 - 15.11.2021 23:00 (CET/CEST)","27","2636","n/e","1","n/e","n/e","n/e","n/e","n/e","210","","478","221","n/e","n/e","190","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","15.11.2021 23:00 - 16.11.2021 00:00 (CET/CEST)","27","2724","n/e","1","n/e","n/e","n/e","n/e","n/e","104","","468","199","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.11.2021 00:00 - 16.11.2021 01:00 (CET/CEST)","27","2737","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","339","0","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.11.2021 01:00 - 16.11.2021 02:00 (CET/CEST)","27","2695","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","388","0","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.11.2021 02:00 - 16.11.2021 03:00 (CET/CEST)","27","2663","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","445","0","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.11.2021 03:00 - 16.11.2021 04:00 (CET/CEST)","27","2641","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","450","0","n/e","n/e","191","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.11.2021 04:00 - 16.11.2021 05:00 (CET/CEST)","27","2605","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","514","0","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.11.2021 05:00 - 16.11.2021 06:00 (CET/CEST)","27","2563","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","470","0","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e"
"BZN|RS","16.11.2021 06:00 - 16.11.2021 07:00 (CET/CEST)","27","2590","n/e","1","n/e","n/e","n/e","n/e","n/e","0","","544","124","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e"
