"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|RS","29.11.2022 18:00 - 29.11.2022 19:00 (CET/CEST)","30","2636","n/e","177","n/e","n/e","n/e","n/e","n/e","401","","1671","25","n/e","n/e","27","n/e","n/e","n/e","n/e","68"
"BZN|RS","29.11.2022 19:00 - 29.11.2022 20:00 (CET/CEST)","30","2600","n/e","177","n/e","n/e","n/e","n/e","n/e","402","","1628","25","n/e","n/e","27","n/e","n/e","n/e","n/e","36"
"BZN|RS","29.11.2022 20:00 - 29.11.2022 21:00 (CET/CEST)","30","2647","n/e","176","n/e","n/e","n/e","n/e","n/e","399","","1546","29","n/e","n/e","27","n/e","n/e","n/e","n/e","56"
"BZN|RS","29.11.2022 21:00 - 29.11.2022 22:00 (CET/CEST)","30","2650","n/e","177","n/e","n/e","n/e","n/e","n/e","305","","1393","52","n/e","n/e","27","n/e","n/e","n/e","n/e","60"
"BZN|RS","29.11.2022 22:00 - 29.11.2022 23:00 (CET/CEST)","30","2611","n/e","181","n/e","n/e","n/e","n/e","n/e","203","","1460","52","n/e","n/e","27","n/e","n/e","n/e","n/e","79"
"BZN|RS","29.11.2022 23:00 - 30.11.2022 00:00 (CET/CEST)","30","2593","n/e","188","n/e","n/e","n/e","n/e","n/e","200","","1461","22","n/e","n/e","27","n/e","n/e","n/e","n/e","53"
"BZN|RS","30.11.2022 00:00 - 30.11.2022 01:00 (CET/CEST)","30","2505","n/e","179","n/e","n/e","n/e","n/e","n/e","0","","961","0","n/e","n/e","27","n/e","n/e","n/e","n/e","33"
"BZN|RS","30.11.2022 01:00 - 30.11.2022 02:00 (CET/CEST)","30","2573","n/e","178","n/e","n/e","n/e","n/e","n/e","0","","661","0","n/e","n/e","27","n/e","n/e","n/e","n/e","53"
"BZN|RS","30.11.2022 02:00 - 30.11.2022 03:00 (CET/CEST)","30","2471","n/e","179","n/e","n/e","n/e","n/e","n/e","0","","563","0","n/e","n/e","27","n/e","n/e","n/e","n/e","52"
"BZN|RS","30.11.2022 03:00 - 30.11.2022 04:00 (CET/CEST)","30","2440","n/e","177","n/e","n/e","n/e","n/e","n/e","0","","522","0","n/e","n/e","27","n/e","n/e","n/e","n/e","78"
"BZN|RS","30.11.2022 04:00 - 30.11.2022 05:00 (CET/CEST)","30","2464","n/e","174","n/e","n/e","n/e","n/e","n/e","0","","541","0","n/e","n/e","27","n/e","n/e","n/e","n/e","95"
"BZN|RS","30.11.2022 05:00 - 30.11.2022 06:00 (CET/CEST)","30","2385","n/e","174","n/e","n/e","n/e","n/e","n/e","0","","550","0","n/e","n/e","27","n/e","n/e","n/e","n/e","120"
"BZN|RS","30.11.2022 06:00 - 30.11.2022 07:00 (CET/CEST)","30","2331","n/e","176","n/e","n/e","n/e","n/e","n/e","0","","1500","23","n/e","n/e","27","n/e","n/e","n/e","n/e","125"
"BZN|RS","30.11.2022 07:00 - 30.11.2022 08:00 (CET/CEST)","30","2419","n/e","173","n/e","n/e","n/e","n/e","n/e","146","","1670","24","n/e","n/e","27","n/e","n/e","n/e","n/e","160"
"BZN|RS","30.11.2022 08:00 - 30.11.2022 09:00 (CET/CEST)","30","2531","n/e","179","n/e","n/e","n/e","n/e","n/e","204","","1640","24","n/e","n/e","27","n/e","n/e","n/e","n/e","206"
"BZN|RS","30.11.2022 09:00 - 30.11.2022 10:00 (CET/CEST)","30","2670","n/e","181","n/e","n/e","n/e","n/e","n/e","287","","1569","24","n/e","n/e","27","n/e","n/e","n/e","n/e","156"
"BZN|RS","30.11.2022 10:00 - 30.11.2022 11:00 (CET/CEST)","30","2767","n/e","172","n/e","n/e","n/e","n/e","n/e","299","","1404","24","n/e","n/e","27","n/e","n/e","n/e","n/e","152"
"BZN|RS","30.11.2022 11:00 - 30.11.2022 12:00 (CET/CEST)","30","2838","n/e","173","n/e","n/e","n/e","n/e","n/e","286","","1406","24","n/e","n/e","27","n/e","n/e","n/e","n/e","161"
"BZN|RS","30.11.2022 12:00 - 30.11.2022 13:00 (CET/CEST)","30","2898","n/e","179","n/e","n/e","n/e","n/e","n/e","211","","1291","24","n/e","n/e","27","n/e","n/e","n/e","n/e","193"
"BZN|RS","30.11.2022 13:00 - 30.11.2022 14:00 (CET/CEST)","30","2919","n/e","168","n/e","n/e","n/e","n/e","n/e","0","","1388","24","n/e","n/e","27","n/e","n/e","n/e","n/e","257"
"BZN|RS","30.11.2022 14:00 - 30.11.2022 15:00 (CET/CEST)","30","2879","n/e","173","n/e","n/e","n/e","n/e","n/e","0","","1296","24","n/e","n/e","27","n/e","n/e","n/e","n/e","273"
"BZN|RS","30.11.2022 15:00 - 30.11.2022 16:00 (CET/CEST)","30","2819","n/e","178","n/e","n/e","n/e","n/e","n/e","0","","1348","24","n/e","n/e","27","n/e","n/e","n/e","n/e","259"
"BZN|RS","30.11.2022 16:00 - 30.11.2022 17:00 (CET/CEST)","30","2891","n/e","175","n/e","n/e","n/e","n/e","n/e","0","","1502","24","n/e","n/e","27","n/e","n/e","n/e","n/e","293"
"BZN|RS","30.11.2022 17:00 - 30.11.2022 18:00 (CET/CEST)","30","2920","n/e","175","n/e","n/e","n/e","n/e","n/e","0","","1528","24","n/e","n/e","27","n/e","n/e","n/e","n/e","267"
"BZN|RS","30.11.2022 18:00 - 30.11.2022 19:00 (CET/CEST)","30","2840","n/e","174","n/e","n/e","n/e","n/e","n/e","0","","1548","24","n/e","n/e","27","n/e","n/e","n/e","n/e","269"
"BZN|RS","30.11.2022 19:00 - 30.11.2022 20:00 (CET/CEST)","30","2796","n/e","173","n/e","n/e","n/e","n/e","n/e","0","","1598","24","n/e","n/e","27","n/e","n/e","n/e","n/e","275"
"BZN|RS","30.11.2022 20:00 - 30.11.2022 21:00 (CET/CEST)","30","2837","n/e","177","n/e","n/e","n/e","n/e","n/e","0","","1510","42","n/e","n/e","27","n/e","n/e","n/e","n/e","284"
"BZN|RS","30.11.2022 21:00 - 30.11.2022 22:00 (CET/CEST)","30","2901","n/e","178","n/e","n/e","n/e","n/e","n/e","0","","1269","38","n/e","n/e","27","n/e","n/e","n/e","n/e","293"
"BZN|RS","30.11.2022 22:00 - 30.11.2022 23:00 (CET/CEST)","30","2853","n/e","180","n/e","n/e","n/e","n/e","n/e","0","","1189","29","n/e","n/e","27","n/e","n/e","n/e","n/e","305"
"BZN|RS","30.11.2022 23:00 - 01.12.2022 00:00 (CET/CEST)","30","2739","n/e","175","n/e","n/e","n/e","n/e","n/e","0","","1296","9","n/e","n/e","27","n/e","n/e","n/e","n/e","301"
"BZN|RS","01.12.2022 00:00 - 01.12.2022 01:00 (CET/CEST)","30","2646","n/e","173","n/e","n/e","n/e","n/e","n/e","0","","666","0","n/e","n/e","27","n/e","n/e","n/e","n/e","299"
"BZN|RS","01.12.2022 01:00 - 01.12.2022 02:00 (CET/CEST)","30","2591","n/e","180","n/e","n/e","n/e","n/e","n/e","0","","602","0","n/e","n/e","27","n/e","n/e","n/e","n/e","292"
"BZN|RS","01.12.2022 02:00 - 01.12.2022 03:00 (CET/CEST)","30","2614","n/e","176","n/e","n/e","n/e","n/e","n/e","0","","508","0","n/e","n/e","27","n/e","n/e","n/e","n/e","265"
"BZN|RS","01.12.2022 03:00 - 01.12.2022 04:00 (CET/CEST)","30","2593","n/e","177","n/e","n/e","n/e","n/e","n/e","0","","511","0","n/e","n/e","27","n/e","n/e","n/e","n/e","228"
"BZN|RS","01.12.2022 04:00 - 01.12.2022 05:00 (CET/CEST)","30","2576","n/e","178","n/e","n/e","n/e","n/e","n/e","0","","566","0","n/e","n/e","27","n/e","n/e","n/e","n/e","158"
"BZN|RS","01.12.2022 05:00 - 01.12.2022 06:00 (CET/CEST)","30","2615","n/e","176","n/e","n/e","n/e","n/e","n/e","0","","718","0","n/e","n/e","27","n/e","n/e","n/e","n/e","118"
"BZN|RS","01.12.2022 06:00 - 01.12.2022 07:00 (CET/CEST)","30","2636","n/e","176","n/e","n/e","n/e","n/e","n/e","0","","1196","24","n/e","n/e","27","n/e","n/e","n/e","n/e","116"
"BZN|RS","01.12.2022 07:00 - 01.12.2022 08:00 (CET/CEST)","30","2660","n/e","179","n/e","n/e","n/e","n/e","n/e","108","","1398","24","n/e","n/e","27","n/e","n/e","n/e","n/e","98"
"BZN|RS","01.12.2022 08:00 - 01.12.2022 09:00 (CET/CEST)","30","2839","n/e","182","n/e","n/e","n/e","n/e","n/e","213","","1312","24","n/e","n/e","27","n/e","n/e","n/e","n/e","122"
"BZN|RS","01.12.2022 09:00 - 01.12.2022 10:00 (CET/CEST)","30","2889","n/e","184","n/e","n/e","n/e","n/e","n/e","207","","1319","24","n/e","n/e","27","n/e","n/e","n/e","n/e","122"
"BZN|RS","01.12.2022 10:00 - 01.12.2022 11:00 (CET/CEST)","30","2911","n/e","186","n/e","n/e","n/e","n/e","n/e","204","","1271","24","n/e","n/e","27","n/e","n/e","n/e","n/e","136"
"BZN|RS","01.12.2022 11:00 - 01.12.2022 12:00 (CET/CEST)","30","2961","n/e","188","n/e","n/e","n/e","n/e","n/e","296","","1189","24","n/e","n/e","27","n/e","n/e","n/e","n/e","177"
"BZN|RS","01.12.2022 12:00 - 01.12.2022 13:00 (CET/CEST)","30","2939","n/e","188","n/e","n/e","n/e","n/e","n/e","279","","1210","24","n/e","n/e","27","n/e","n/e","n/e","n/e","209"
"BZN|RS","01.12.2022 13:00 - 01.12.2022 14:00 (CET/CEST)","30","2855","n/e","183","n/e","n/e","n/e","n/e","n/e","250","","1244","24","n/e","n/e","27","n/e","n/e","n/e","n/e","184"
"BZN|RS","01.12.2022 14:00 - 01.12.2022 15:00 (CET/CEST)","30","2888","n/e","186","n/e","n/e","n/e","n/e","n/e","249","","1188","24","n/e","n/e","27","n/e","n/e","n/e","n/e","194"
"BZN|RS","01.12.2022 15:00 - 01.12.2022 16:00 (CET/CEST)","30","2867","n/e","184","n/e","n/e","n/e","n/e","n/e","249","","1192","24","n/e","n/e","27","n/e","n/e","n/e","n/e","164"
"BZN|RS","01.12.2022 16:00 - 01.12.2022 17:00 (CET/CEST)","30","2913","n/e","186","n/e","n/e","n/e","n/e","n/e","248","","1389","24","n/e","n/e","27","n/e","n/e","n/e","n/e","125"
"BZN|RS","01.12.2022 17:00 - 01.12.2022 18:00 (CET/CEST)","30","2910","n/e","184","n/e","n/e","n/e","n/e","n/e","206","","1421","24","n/e","n/e","27","n/e","n/e","n/e","n/e","121"
"BZN|RS","01.12.2022 18:00 - 01.12.2022 19:00 (CET/CEST)","30","2965","n/e","183","n/e","n/e","n/e","n/e","n/e","54","","1481","24","n/e","n/e","27","n/e","n/e","n/e","n/e","182"
"BZN|RS","01.12.2022 19:00 - 01.12.2022 20:00 (CET/CEST)","30","2939","n/e","184","n/e","n/e","n/e","n/e","n/e","0","","1484","24","n/e","n/e","27","n/e","n/e","n/e","n/e","246"
"BZN|RS","01.12.2022 20:00 - 01.12.2022 21:00 (CET/CEST)","30","2848","n/e","184","n/e","n/e","n/e","n/e","n/e","0","","1479","40","n/e","n/e","27","n/e","n/e","n/e","n/e","216"
"BZN|RS","01.12.2022 21:00 - 01.12.2022 22:00 (CET/CEST)","30","2785","n/e","178","n/e","n/e","n/e","n/e","n/e","0","","1377","25","n/e","n/e","27","n/e","n/e","n/e","n/e","221"
"BZN|RS","01.12.2022 22:00 - 01.12.2022 23:00 (CET/CEST)","30","2781","n/e","185","n/e","n/e","n/e","n/e","n/e","0","","1325","21","n/e","n/e","27","n/e","n/e","n/e","n/e","252"
"BZN|RS","01.12.2022 23:00 - 02.12.2022 00:00 (CET/CEST)","30","2809","n/e","176","n/e","n/e","n/e","n/e","n/e","0","","1248","0","n/e","n/e","27","n/e","n/e","n/e","n/e","257"
"BZN|RS","02.12.2022 00:00 - 02.12.2022 01:00 (CET/CEST)","30","2739","n/e","178","n/e","n/e","n/e","n/e","n/e","0","","578","0","n/e","n/e","27","n/e","n/e","n/e","n/e","230"
"BZN|RS","02.12.2022 01:00 - 02.12.2022 02:00 (CET/CEST)","30","2715","n/e","174","n/e","n/e","n/e","n/e","n/e","0","","499","0","n/e","n/e","27","n/e","n/e","n/e","n/e","218"
"BZN|RS","02.12.2022 02:00 - 02.12.2022 03:00 (CET/CEST)","30","2769","n/e","178","n/e","n/e","n/e","n/e","n/e","0","","369","0","n/e","n/e","27","n/e","n/e","n/e","n/e","195"
"BZN|RS","02.12.2022 03:00 - 02.12.2022 04:00 (CET/CEST)","30","2784","n/e","181","n/e","n/e","n/e","n/e","n/e","0","","263","0","n/e","n/e","27","n/e","n/e","n/e","n/e","217"
"BZN|RS","02.12.2022 04:00 - 02.12.2022 05:00 (CET/CEST)","30","2821","n/e","176","n/e","n/e","n/e","n/e","n/e","0","","473","0","n/e","n/e","27","n/e","n/e","n/e","n/e","170"
"BZN|RS","02.12.2022 05:00 - 02.12.2022 06:00 (CET/CEST)","30","2845","n/e","182","n/e","n/e","n/e","n/e","n/e","0","","486","0","n/e","n/e","27","n/e","n/e","n/e","n/e","161"
"BZN|RS","02.12.2022 06:00 - 02.12.2022 07:00 (CET/CEST)","30","3021","n/e","176","n/e","n/e","n/e","n/e","n/e","0","","785","23","n/e","n/e","27","n/e","n/e","n/e","n/e","162"
"BZN|RS","02.12.2022 07:00 - 02.12.2022 08:00 (CET/CEST)","30","3005","n/e","185","n/e","n/e","n/e","n/e","n/e","0","","1117","24","n/e","n/e","27","n/e","n/e","n/e","n/e","159"
"BZN|RS","02.12.2022 08:00 - 02.12.2022 09:00 (CET/CEST)","30","3006","n/e","182","n/e","n/e","n/e","n/e","n/e","0","","1288","24","n/e","n/e","27","n/e","n/e","n/e","n/e","161"
"BZN|RS","02.12.2022 09:00 - 02.12.2022 10:00 (CET/CEST)","30","3040","n/e","186","n/e","n/e","n/e","n/e","n/e","0","","1318","24","n/e","n/e","27","n/e","n/e","n/e","n/e","162"
"BZN|RS","02.12.2022 10:00 - 02.12.2022 11:00 (CET/CEST)","30","3003","n/e","188","n/e","n/e","n/e","n/e","n/e","0","","1435","24","n/e","n/e","27","n/e","n/e","n/e","n/e","161"
"BZN|RS","02.12.2022 11:00 - 02.12.2022 12:00 (CET/CEST)","30","3028","n/e","184","n/e","n/e","n/e","n/e","n/e","0","","1326","24","n/e","n/e","27","n/e","n/e","n/e","n/e","187"
"BZN|RS","02.12.2022 12:00 - 02.12.2022 13:00 (CET/CEST)","30","2991","n/e","177","n/e","n/e","n/e","n/e","n/e","0","","1244","24","n/e","n/e","27","n/e","n/e","n/e","n/e","222"
"BZN|RS","02.12.2022 13:00 - 02.12.2022 14:00 (CET/CEST)","30","2852","n/e","200","n/e","n/e","n/e","n/e","n/e","0","","1383","24","n/e","n/e","27","n/e","n/e","n/e","n/e","188"
"BZN|RS","02.12.2022 14:00 - 02.12.2022 15:00 (CET/CEST)","30","2827","n/e","188","n/e","n/e","n/e","n/e","n/e","0","","1332","24","n/e","n/e","27","n/e","n/e","n/e","n/e","145"
"BZN|RS","02.12.2022 15:00 - 02.12.2022 16:00 (CET/CEST)","30","2654","n/e","187","n/e","n/e","n/e","n/e","n/e","17","","1513","24","n/e","n/e","27","n/e","n/e","n/e","n/e","127"
"BZN|RS","02.12.2022 16:00 - 02.12.2022 17:00 (CET/CEST)","30","2655","n/e","187","n/e","n/e","n/e","n/e","n/e","223","","1625","24","n/e","n/e","27","n/e","n/e","n/e","n/e","125"
"BZN|RS","02.12.2022 17:00 - 02.12.2022 18:00 (CET/CEST)","30","2712","n/e","186","n/e","n/e","n/e","n/e","n/e","247","","1553","24","n/e","n/e","27","n/e","n/e","n/e","n/e","143"
"BZN|RS","02.12.2022 18:00 - 02.12.2022 19:00 (CET/CEST)","30","2752","n/e","186","n/e","n/e","n/e","n/e","n/e","248","","1532","24","n/e","n/e","27","n/e","n/e","n/e","n/e","134"
"BZN|RS","02.12.2022 19:00 - 02.12.2022 20:00 (CET/CEST)","30","2885","n/e","185","n/e","n/e","n/e","n/e","n/e","235","","1371","26","n/e","n/e","27","n/e","n/e","n/e","n/e","126"
"BZN|RS","02.12.2022 20:00 - 02.12.2022 21:00 (CET/CEST)","30","3008","n/e","185","n/e","n/e","n/e","n/e","n/e","12","","1238","45","n/e","n/e","27","n/e","n/e","n/e","n/e","116"
"BZN|RS","02.12.2022 21:00 - 02.12.2022 22:00 (CET/CEST)","30","3018","n/e","187","n/e","n/e","n/e","n/e","n/e","0","","963","47","n/e","n/e","27","n/e","n/e","n/e","n/e","121"
"BZN|RS","02.12.2022 22:00 - 02.12.2022 23:00 (CET/CEST)","30","2995","n/e","178","n/e","n/e","n/e","n/e","n/e","0","","965","39","n/e","n/e","27","n/e","n/e","n/e","n/e","117"
"BZN|RS","02.12.2022 23:00 - 03.12.2022 00:00 (CET/CEST)","30","2895","n/e","181","n/e","n/e","n/e","n/e","n/e","0","","1145","24","n/e","n/e","27","n/e","n/e","n/e","n/e","115"
"BZN|RS","03.12.2022 00:00 - 03.12.2022 01:00 (CET/CEST)","30","2854","n/e","184","n/e","n/e","n/e","n/e","n/e","0","","604","11","n/e","n/e","27","n/e","n/e","n/e","n/e","131"
"BZN|RS","03.12.2022 01:00 - 03.12.2022 02:00 (CET/CEST)","30","2774","n/e","178","n/e","n/e","n/e","n/e","n/e","0","","434","0","n/e","n/e","27","n/e","n/e","n/e","n/e","189"
"BZN|RS","03.12.2022 02:00 - 03.12.2022 03:00 (CET/CEST)","30","2828","n/e","181","n/e","n/e","n/e","n/e","n/e","0","","572","0","n/e","n/e","27","n/e","n/e","n/e","n/e","218"
"BZN|RS","03.12.2022 03:00 - 03.12.2022 04:00 (CET/CEST)","30","2809","n/e","181","n/e","n/e","n/e","n/e","n/e","0","","610","0","n/e","n/e","27","n/e","n/e","n/e","n/e","204"
"BZN|RS","03.12.2022 04:00 - 03.12.2022 05:00 (CET/CEST)","30","2784","n/e","180","n/e","n/e","n/e","n/e","n/e","0","","641","0","n/e","n/e","27","n/e","n/e","n/e","n/e","185"
"BZN|RS","03.12.2022 05:00 - 03.12.2022 06:00 (CET/CEST)","30","2779","n/e","177","n/e","n/e","n/e","n/e","n/e","0","","642","0","n/e","n/e","27","n/e","n/e","n/e","n/e","182"
"BZN|RS","03.12.2022 06:00 - 03.12.2022 07:00 (CET/CEST)","30","2752","n/e","182","n/e","n/e","n/e","n/e","n/e","0","","664","0","n/e","n/e","27","n/e","n/e","n/e","n/e","195"
"BZN|RS","03.12.2022 07:00 - 03.12.2022 08:00 (CET/CEST)","30","2733","n/e","180","n/e","n/e","n/e","n/e","n/e","0","","834","0","n/e","n/e","27","n/e","n/e","n/e","n/e","255"
"BZN|RS","03.12.2022 08:00 - 03.12.2022 09:00 (CET/CEST)","30","2766","n/e","184","n/e","n/e","n/e","n/e","n/e","0","","1053","0","n/e","n/e","27","n/e","n/e","n/e","n/e","272"
"BZN|RS","03.12.2022 09:00 - 03.12.2022 10:00 (CET/CEST)","30","2795","n/e","185","n/e","n/e","n/e","n/e","n/e","0","","1187","0","n/e","n/e","27","n/e","n/e","n/e","n/e","268"
"BZN|RS","03.12.2022 10:00 - 03.12.2022 11:00 (CET/CEST)","30","2837","n/e","190","n/e","n/e","n/e","n/e","n/e","0","","1193","0","n/e","n/e","27","n/e","n/e","n/e","n/e","291"
"BZN|RS","03.12.2022 11:00 - 03.12.2022 12:00 (CET/CEST)","30","2864","n/e","187","n/e","n/e","n/e","n/e","n/e","0","","1243","0","n/e","n/e","27","n/e","n/e","n/e","n/e","310"
"BZN|RS","03.12.2022 12:00 - 03.12.2022 13:00 (CET/CEST)","30","2902","n/e","196","n/e","n/e","n/e","n/e","n/e","0","","1351","0","n/e","n/e","27","n/e","n/e","n/e","n/e","286"
"BZN|RS","03.12.2022 13:00 - 03.12.2022 14:00 (CET/CEST)","30","2898","n/e","185","n/e","n/e","n/e","n/e","n/e","0","","1330","0","n/e","n/e","27","n/e","n/e","n/e","n/e","234"
"BZN|RS","03.12.2022 14:00 - 03.12.2022 15:00 (CET/CEST)","30","2913","n/e","202","n/e","n/e","n/e","n/e","n/e","0","","1239","0","n/e","n/e","27","n/e","n/e","n/e","n/e","230"
"BZN|RS","03.12.2022 15:00 - 03.12.2022 16:00 (CET/CEST)","30","2918","n/e","177","n/e","n/e","n/e","n/e","n/e","0","","1206","0","n/e","n/e","27","n/e","n/e","n/e","n/e","265"
"BZN|RS","03.12.2022 16:00 - 03.12.2022 17:00 (CET/CEST)","30","2917","n/e","189","n/e","n/e","n/e","n/e","n/e","0","","1264","0","n/e","n/e","27","n/e","n/e","n/e","n/e","314"
"BZN|RS","03.12.2022 17:00 - 03.12.2022 18:00 (CET/CEST)","30","2907","n/e","185","n/e","n/e","n/e","n/e","n/e","0","","1212","0","n/e","n/e","27","n/e","n/e","n/e","n/e","329"
"BZN|RS","03.12.2022 18:00 - 03.12.2022 19:00 (CET/CEST)","30","2948","n/e","187","n/e","n/e","n/e","n/e","n/e","0","","1140","0","n/e","n/e","27","n/e","n/e","n/e","n/e","334"
"BZN|RS","03.12.2022 19:00 - 03.12.2022 20:00 (CET/CEST)","30","2904","n/e","186","n/e","n/e","n/e","n/e","n/e","0","","1109","0","n/e","n/e","27","n/e","n/e","n/e","n/e","349"
"BZN|RS","03.12.2022 20:00 - 03.12.2022 21:00 (CET/CEST)","30","2873","n/e","188","n/e","n/e","n/e","n/e","n/e","0","","1338","0","n/e","n/e","27","n/e","n/e","n/e","n/e","348"
"BZN|RS","03.12.2022 21:00 - 03.12.2022 22:00 (CET/CEST)","30","2888","n/e","185","n/e","n/e","n/e","n/e","n/e","0","","1330","22","n/e","n/e","27","n/e","n/e","n/e","n/e","357"
"BZN|RS","03.12.2022 22:00 - 03.12.2022 23:00 (CET/CEST)","30","2865","n/e","184","n/e","n/e","n/e","n/e","n/e","0","","1352","28","n/e","n/e","27","n/e","n/e","n/e","n/e","355"
"BZN|RS","03.12.2022 23:00 - 04.12.2022 00:00 (CET/CEST)","30","2886","n/e","184","n/e","n/e","n/e","n/e","n/e","0","","1222","9","n/e","n/e","27","n/e","n/e","n/e","n/e","363"
"BZN|RS","04.12.2022 00:00 - 04.12.2022 01:00 (CET/CEST)","30","2835","n/e","183","n/e","n/e","n/e","n/e","n/e","0","","723","0","n/e","n/e","27","n/e","n/e","n/e","n/e","365"
"BZN|RS","04.12.2022 01:00 - 04.12.2022 02:00 (CET/CEST)","30","2821","n/e","182","n/e","n/e","n/e","n/e","n/e","0","","457","0","n/e","n/e","27","n/e","n/e","n/e","n/e","365"
"BZN|RS","04.12.2022 02:00 - 04.12.2022 03:00 (CET/CEST)","30","2772","n/e","184","n/e","n/e","n/e","n/e","n/e","0","","344","0","n/e","n/e","27","n/e","n/e","n/e","n/e","361"
"BZN|RS","04.12.2022 03:00 - 04.12.2022 04:00 (CET/CEST)","30","2754","n/e","183","n/e","n/e","n/e","n/e","n/e","0","","329","0","n/e","n/e","27","n/e","n/e","n/e","n/e","362"
"BZN|RS","04.12.2022 04:00 - 04.12.2022 05:00 (CET/CEST)","30","2743","n/e","184","n/e","n/e","n/e","n/e","n/e","0","","307","0","n/e","n/e","27","n/e","n/e","n/e","n/e","364"
"BZN|RS","04.12.2022 05:00 - 04.12.2022 06:00 (CET/CEST)","30","2741","n/e","177","n/e","n/e","n/e","n/e","n/e","0","","305","0","n/e","n/e","27","n/e","n/e","n/e","n/e","366"
"BZN|RS","04.12.2022 06:00 - 04.12.2022 07:00 (CET/CEST)","30","2800","n/e","181","n/e","n/e","n/e","n/e","n/e","0","","355","0","n/e","n/e","27","n/e","n/e","n/e","n/e","366"
"BZN|RS","04.12.2022 07:00 - 04.12.2022 08:00 (CET/CEST)","30","2857","n/e","182","n/e","n/e","n/e","n/e","n/e","0","","415","0","n/e","n/e","27","n/e","n/e","n/e","n/e","366"
"BZN|RS","04.12.2022 08:00 - 04.12.2022 09:00 (CET/CEST)","30","2841","n/e","181","n/e","n/e","n/e","n/e","n/e","0","","600","0","n/e","n/e","27","n/e","n/e","n/e","n/e","366"
"BZN|RS","04.12.2022 09:00 - 04.12.2022 10:00 (CET/CEST)","30","2848","n/e","187","n/e","n/e","n/e","n/e","n/e","0","","914","0","n/e","n/e","27","n/e","n/e","n/e","n/e","366"
"BZN|RS","04.12.2022 10:00 - 04.12.2022 11:00 (CET/CEST)","30","2848","n/e","189","n/e","n/e","n/e","n/e","n/e","0","","1100","0","n/e","n/e","27","n/e","n/e","n/e","n/e","366"
"BZN|RS","04.12.2022 11:00 - 04.12.2022 12:00 (CET/CEST)","30","2818","n/e","186","n/e","n/e","n/e","n/e","n/e","0","","1209","0","n/e","n/e","27","n/e","n/e","n/e","n/e","366"
"BZN|RS","04.12.2022 12:00 - 04.12.2022 13:00 (CET/CEST)","30","2865","n/e","191","n/e","n/e","n/e","n/e","n/e","0","","1139","0","n/e","n/e","27","n/e","n/e","n/e","n/e","366"
"BZN|RS","04.12.2022 13:00 - 04.12.2022 14:00 (CET/CEST)","30","2871","n/e","192","n/e","n/e","n/e","n/e","n/e","0","","1047","0","n/e","n/e","27","n/e","n/e","n/e","n/e","366"
"BZN|RS","04.12.2022 14:00 - 04.12.2022 15:00 (CET/CEST)","30","2898","n/e","184","n/e","n/e","n/e","n/e","n/e","0","","843","0","n/e","n/e","27","n/e","n/e","n/e","n/e","360"
"BZN|RS","04.12.2022 15:00 - 04.12.2022 16:00 (CET/CEST)","30","2912","n/e","186","n/e","n/e","n/e","n/e","n/e","0","","894","0","n/e","n/e","27","n/e","n/e","n/e","n/e","359"
"BZN|RS","04.12.2022 16:00 - 04.12.2022 17:00 (CET/CEST)","30","2922","n/e","186","n/e","n/e","n/e","n/e","n/e","0","","1101","0","n/e","n/e","27","n/e","n/e","n/e","n/e","363"
"BZN|RS","04.12.2022 17:00 - 04.12.2022 18:00 (CET/CEST)","30","2932","n/e","189","n/e","n/e","n/e","n/e","n/e","0","","1196","0","n/e","n/e","27","n/e","n/e","n/e","n/e","365"
"BZN|RS","04.12.2022 18:00 - 04.12.2022 19:00 (CET/CEST)","30","2919","n/e","189","n/e","n/e","n/e","n/e","n/e","0","","1243","0","n/e","n/e","27","n/e","n/e","n/e","n/e","365"
"BZN|RS","04.12.2022 19:00 - 04.12.2022 20:00 (CET/CEST)","30","2885","n/e","189","n/e","n/e","n/e","n/e","n/e","0","","1240","0","n/e","n/e","27","n/e","n/e","n/e","n/e","365"
"BZN|RS","04.12.2022 20:00 - 04.12.2022 21:00 (CET/CEST)","30","2872","n/e","191","n/e","n/e","n/e","n/e","n/e","0","","1256","0","n/e","n/e","27","n/e","n/e","n/e","n/e","366"
"BZN|RS","04.12.2022 21:00 - 04.12.2022 22:00 (CET/CEST)","30","2865","n/e","188","n/e","n/e","n/e","n/e","n/e","0","","1092","28","n/e","n/e","27","n/e","n/e","n/e","n/e","366"
